sample_id_canonical	biosample_accession	assembly_accession	sra_run_accession	country_iso3	year	mlst_st	phylo_lineage	prn_call_initial	prn_mechanism_call	prn_call_confidence	prn_event_id	prn_query_cov_pct	prn_best_single_cov_pct	prn_hsp_n	bp_category	insertion_subject_gap_bp	is_element_best_hit	is_element_best_hit_pident	is_element_best_hit_qcov	read_validation_status	read_validation_support	evidence_flags	notes
SAMN12385793	SAMN12385793	GCA_022407415.1	SRR11855975;SRR9849559	NZL	2005	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12385794	SAMN12385794	GCA_022407395.1	SRR11855974;SRR9849563	NZL	2005	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12385795	SAMN12385795	GCA_022407375.1	SRR11855973;SRR9849562	NZL	2006	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12385796	SAMN12385796	GCA_022407355.1	SRR11855972;SRR9849565	NZL	2006	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12385797	SAMN12385797	GCA_022407335.1	SRR11855971;SRR9849564	NZL	2008	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12385798	SAMN12385798	GCA_022407315.1	SRR11855970;SRR9849532	NZL	2008	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12385799	SAMN12385799	GCA_022407295.1	SRR11855969;SRR9849561	NZL	2009	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12385800	SAMN12385800	GCA_022407275.1	SRR11855968;SRR9849545	NZL	2009	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12385801	SAMN12385801	GCA_022407195.1	SRR11855967;SRR9849546	NZL	2009	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12385802	SAMN12385802	GCA_022407255.1	SRR11855966;SRR9849547	NZL	2010	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12385803	SAMN12385803	GCA_022407235.1	SRR11855964;SRR9849548	NZL	2010	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12385804	SAMN12385804	GCA_022407135.1	SRR11855961;SRR9849543	NZL	2012	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12385805	SAMN12385805	GCA_022406955.1	SRR11855950;SRR9849544	NZL	2017	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12392419	SAMN12392419	GCA_050562425.1	SRR9860850	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_other	rule_medium	prn_evt_other_disruption__insertion_like__gap1041	100.00	58.47	2	insertion_like	1041	IS481	62.73	100.00	not_run	not_evaluated	bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;no_supported_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12392424	SAMN12392424	GCA_050562685.1	SRR9860855	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12392429	SAMN12392429	GCA_050562625.1	SRR9860860	USA	2018	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12392435	SAMN12392435	GCA_050562715.1	SRR9860862	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov91	100.00	91.26	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMN12523711	SAMN12523711	GCA_050562445.1	SRR9988744	USA	2017	NA		disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMN12523712	SAMN12523712	GCA_050562435.1	SRR9988730	USA	2017	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12523713	SAMN12523713	GCA_050562645.1	SRR9988794	USA	2017	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12523715	SAMN12523715	GCA_050562415.1	SRR9988792	USA	2017	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.81	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12523719	SAMN12523719	GCA_050562395.1	SRR9988825	USA	2018	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12523724	SAMN12523724	GCA_050562385.1	SRR9988830	USA	2018	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12523726	SAMN12523726	GCA_050562555.1	SRR9988822	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMN12523731	SAMN12523731	GCA_050562485.1		USA	2018	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12523732	SAMN12523732	GCA_027271075.1	SRR9988785	USA	2018	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12523734	SAMN12523734	GCA_050562335.1	SRR9988787	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12523735	SAMN12523735	GCA_050562405.1	SRR9988790	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_other	rule_medium	prn_evt_other_disruption__insertion_like__gap1042	100.00	58.47	2	insertion_like	1042	IS481	66.99	100.00	not_run	not_evaluated	bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;no_supported_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12523736	SAMN12523736	GCA_050562375.1	SRR9988789	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12523742	SAMN12523742	GCA_050562565.1	SRR9988808	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12523747	SAMN12523747	GCA_050562615.1	SRR9988764	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1042	100.00	58.47	2	insertion_like	1042	IS481	95.49	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12523750	SAMN12523750	GCA_050562365.1	SRR9988765	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12523752	SAMN12523752	GCA_050562635.1	SRR9988767	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1042	100.00	58.47	2	insertion_like	1042	IS481	95.49	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12523753	SAMN12523753	GCA_027271055.1	SRR9988770	USA	2018	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12523754	SAMN12523754	GCA_027271035.1	SRR9988769	USA	2018	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12523755	SAMN12523755	GCA_027271015.1	SRR9988762	USA	2018	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	58.47	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMN12523761	SAMN12523761	GCA_050359825.2	SRR9988759	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_other	rule_medium	prn_evt_other_disruption__insertion_like__gap1041	100.00	58.47	2	insertion_like	1041	IS481	62.73	100.00	not_run	not_evaluated	bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;no_supported_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12523762	SAMN12523762	GCA_050562475.1	SRR9988760	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12523763	SAMN12523763	GCA_050562515.1	SRR9988758	USA	2018	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585513	SAMN12585513	GCA_022407215.1	SRR11855963;SRR9974535	NZL	2011	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12585514	SAMN12585514	GCA_022407175.1	SRR11855962;SRR9974536	NZL	2011	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12585515	SAMN12585515	GCA_022407155.1	SRR11855960;SRR9974533	NZL	2012	NA		disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMN12585516	SAMN12585516	GCA_022407115.1	SRR11855959;SRR9974534	NZL	2012	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	91.26	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585517	SAMN12585517	GCA_022407095.1	SRR11855958;SRR9974531	NZL	2012	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_medium	prn_evt_coding_disrupted_is481__is481__gap1041	100.00	58.47	2	insertion_like	1041	IS481	94.72	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585518	SAMN12585518	GCA_022407055.1	SRR11855957;SRR9974532	NZL	2012	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_medium	prn_evt_coding_disrupted_is481__is481__gap1041	100.00	58.47	2	insertion_like	1041	IS481	94.72	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585519	SAMN12585519	GCA_022407075.1	SRR11855956;SRR9974529	NZL	2012	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585520	SAMN12585520	GCA_022407035.1	SRR11855955;SRR9974530	NZL	2012	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_medium	prn_evt_coding_disrupted_is481__is481__gap1041	100.00	58.47	2	insertion_like	1041	IS481	94.72	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585521	SAMN12585521	GCA_022407015.1	SRR11855953;SRR9974527	NZL	2012	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585522	SAMN12585522	GCA_022406995.1	SRR11855952;SRR9974528	NZL	2012	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585523	SAMN12585523	GCA_022406975.1	SRR11855951;SRR9974523	NZL	2012	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585524	SAMN12585524	GCA_022406935.1	SRR11855949;SRR9974524	NZL	2017	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585525	SAMN12585525	GCA_022406915.1	SRR11855948;SRR9974521	NZL	2017	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585526	SAMN12585526	GCA_022404855.1	SRR11855947;SRR9974522	NZL	2017	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585527	SAMN12585527	GCA_022404835.1	SRR11855946;SRR9974519	NZL	2017	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585528	SAMN12585528	GCA_022404815.1	SRR11855945;SRR9974520	NZL	2017	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585529	SAMN12585529	GCA_022409195.1	SRR11855944;SRR9974517	NZL	2017	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12585530	SAMN12585530	GCA_022409175.1	SRR11855942;SRR9974518	NZL	2018	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585531	SAMN12585531	GCA_022409155.1	SRR11855941;SRR9974525	NZL	2018	NA		disrupted_multi_hsp	coding_disrupted_other	rule_medium	prn_evt_other_disruption__insertion_like__gap1040	100.00	58.47	2	insertion_like	1040	IS481	64.81	100.00	not_run	not_evaluated	bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;no_supported_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12585532	SAMN12585532	GCA_022409135.1	SRR11855940;SRR9974526	NZL	2018	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12589388	SAMN12589388	GCA_050359935.1	SRR9997137			NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12589487	SAMN12589487	GCA_050562605.1	SRR10002466	USA	2017	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12589492	SAMN12589492	GCA_050562465.1	SRR10002461	USA	2017	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12589504	SAMN12589504	GCA_030254605.1	SRR10002481	USA	2017	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12589506	SAMN12589506	GCA_030254585.1	SRR10002516	USA	2017	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12589529	SAMN12589529	GCA_050359815.1	SRR10002389	USA	2018	NA		disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	58.47	2	fragmented_contigs	NA				not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMN12912179	SAMN12912179	GCA_050562595.1	SRR10247378	USA	2019	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1042	100.00	58.47	2	insertion_like	1042	IS481	95.49	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12912184	SAMN12912184	GCA_050562585.1	SRR10247384	USA	2019	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12912188	SAMN12912188	GCA_050562575.1	SRR10247380	USA	2019	NA		disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMN12912193	SAMN12912193	GCA_050562315.1	SRR10247400	USA	2019	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12912197	SAMN12912197	GCA_050562505.1	SRR10247396;SRR10806591	USA	2019	NA		disrupted_multi_hsp	coding_disrupted_other	rule_medium	prn_evt_other_disruption__insertion_like__gap1042	100.00	58.47	2	insertion_like	1042	IS481	84.45	100.00	not_run	not_evaluated	bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;no_supported_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12912203	SAMN12912203	GCA_050562495.1	SRR10247390	USA	2019	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12912208	SAMN12912208	GCA_050562455.1	SRR10247387;SRR10806547	USA	2019	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12912215	SAMN12912215	GCA_050562345.1	SRR10810091	USA	2019	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
SAMN12912225	SAMN12912225	GCA_050562355.1	SRR10810102	USA	2019	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN12912230	SAMN12912230	GCA_050562305.1	SRR10810096	USA	2019	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN13699847	SAMN13699847	GCA_050562325.1	SRR10806525	USA	2019	NA		disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.81	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier
SAMN13699850	SAMN13699850	GCA_050562285.1	SRR10806590	USA	2019	NA		disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier
SAMN13699855	SAMN13699855	GCA_050562665.1	SRR10806585	USA	2019	NA		intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier
