segment_id	segment_type	parent_node_id	child_node_id	x_cladogram	xend_cladogram	y_order	yend_order
m5node_001102->m5node_001173	horizontal	m5node_001102	m5node_001173	63.000000	64.000000	1115.500000	1115.500000
m5node_001103.vertical	vertical	m5node_001103		64.000000	64.000000	1094.867035	1114.000000
m5node_001103->m5node_001104	horizontal	m5node_001103	m5node_001104	64.000000	65.000000	1094.867035	1094.867035
m5node_001103->GCA_053471745.1	horizontal	m5node_001103	GCA_053471745.1	64.000000	65.000000	1114.000000	1114.000000
m5node_001104.vertical	vertical	m5node_001104		65.000000	65.000000	1076.734070	1113.000000
m5node_001104->m5node_001105	horizontal	m5node_001104	m5node_001105	65.000000	66.000000	1076.734070	1076.734070
m5node_001104->GCA_053473765.1	horizontal	m5node_001104	GCA_053473765.1	65.000000	66.000000	1113.000000	1113.000000
m5node_001105.vertical	vertical	m5node_001105		66.000000	66.000000	1056.605469	1096.862671
m5node_001105->m5node_001106	horizontal	m5node_001105	m5node_001106	66.000000	67.000000	1056.605469	1056.605469
m5node_001105->m5node_001124	horizontal	m5node_001105	m5node_001124	66.000000	67.000000	1096.862671	1096.862671
m5node_001106.vertical	vertical	m5node_001106		67.000000	67.000000	1052.460938	1060.750000
m5node_001106->m5node_001107	horizontal	m5node_001106	m5node_001107	67.000000	68.000000	1052.460938	1052.460938
m5node_001106->m5node_001120	horizontal	m5node_001106	m5node_001120	67.000000	68.000000	1060.750000	1060.750000
m5node_001107.vertical	vertical	m5node_001107		68.000000	68.000000	1049.421875	1055.500000
m5node_001107->m5node_001108	horizontal	m5node_001107	m5node_001108	68.000000	69.000000	1049.421875	1049.421875
m5node_001107->m5node_001117	horizontal	m5node_001107	m5node_001117	68.000000	69.000000	1055.500000	1055.500000
m5node_001108.vertical	vertical	m5node_001108		69.000000	69.000000	1046.343750	1052.500000
m5node_001108->m5node_001109	horizontal	m5node_001108	m5node_001109	69.000000	70.000000	1046.343750	1046.343750
m5node_001108->m5node_001116	horizontal	m5node_001108	m5node_001116	69.000000	70.000000	1052.500000	1052.500000
m5node_001109.vertical	vertical	m5node_001109		70.000000	70.000000	1044.000000	1048.687500
m5node_001109->GCA_042610965.1	horizontal	m5node_001109	GCA_042610965.1	70.000000	71.000000	1044.000000	1044.000000
m5node_001109->m5node_001110	horizontal	m5node_001109	m5node_001110	70.000000	71.000000	1048.687500	1048.687500
m5node_001110.vertical	vertical	m5node_001110		71.000000	71.000000	1047.125000	1050.250000
m5node_001110->m5node_001111	horizontal	m5node_001110	m5node_001111	71.000000	72.000000	1047.125000	1047.125000
m5node_001110->m5node_001114	horizontal	m5node_001110	m5node_001114	71.000000	72.000000	1050.250000	1050.250000
m5node_001111.vertical	vertical	m5node_001111		72.000000	72.000000	1046.250000	1048.000000
m5node_001111->m5node_001112	horizontal	m5node_001111	m5node_001112	72.000000	73.000000	1046.250000	1046.250000
m5node_001111->GCA_050977625.1	horizontal	m5node_001111	GCA_050977625.1	72.000000	73.000000	1048.000000	1048.000000
m5node_001112.vertical	vertical	m5node_001112		73.000000	73.000000	1045.500000	1047.000000
m5node_001112->m5node_001113	horizontal	m5node_001112	m5node_001113	73.000000	74.000000	1045.500000	1045.500000
m5node_001112->GCA_053472585.1	horizontal	m5node_001112	GCA_053472585.1	73.000000	74.000000	1047.000000	1047.000000
m5node_001113.vertical	vertical	m5node_001113		74.000000	74.000000	1045.000000	1046.000000
m5node_001113->GCA_047323275.1	horizontal	m5node_001113	GCA_047323275.1	74.000000	75.000000	1045.000000	1045.000000
m5node_001113->GCA_053470725.1	horizontal	m5node_001113	GCA_053470725.1	74.000000	75.000000	1046.000000	1046.000000
m5node_001114.vertical	vertical	m5node_001114		72.000000	72.000000	1049.500000	1051.000000
m5node_001114->m5node_001115	horizontal	m5node_001114	m5node_001115	72.000000	73.000000	1049.500000	1049.500000
m5node_001114->GCA_053470625.1	horizontal	m5node_001114	GCA_053470625.1	72.000000	73.000000	1051.000000	1051.000000
m5node_001115.vertical	vertical	m5node_001115		73.000000	73.000000	1049.000000	1050.000000
m5node_001115->GCA_050974805.1	horizontal	m5node_001115	GCA_050974805.1	73.000000	74.000000	1049.000000	1049.000000
m5node_001115->GCA_050977165.1	horizontal	m5node_001115	GCA_050977165.1	73.000000	74.000000	1050.000000	1050.000000
m5node_001116.vertical	vertical	m5node_001116		70.000000	70.000000	1052.000000	1053.000000
m5node_001116->GCA_047323265.1	horizontal	m5node_001116	GCA_047323265.1	70.000000	71.000000	1052.000000	1052.000000
m5node_001116->GCA_047323315.1	horizontal	m5node_001116	GCA_047323315.1	70.000000	71.000000	1053.000000	1053.000000
m5node_001117.vertical	vertical	m5node_001117		69.000000	69.000000	1054.500000	1056.500000
m5node_001117->m5node_001118	horizontal	m5node_001117	m5node_001118	69.000000	70.000000	1054.500000	1054.500000
m5node_001117->m5node_001119	horizontal	m5node_001117	m5node_001119	69.000000	70.000000	1056.500000	1056.500000
m5node_001118.vertical	vertical	m5node_001118		70.000000	70.000000	1054.000000	1055.000000
m5node_001118->GCA_042611065.1	horizontal	m5node_001118	GCA_042611065.1	70.000000	71.000000	1054.000000	1054.000000
m5node_001118->GCA_053471825.1	horizontal	m5node_001118	GCA_053471825.1	70.000000	71.000000	1055.000000	1055.000000
m5node_001119.vertical	vertical	m5node_001119		70.000000	70.000000	1056.000000	1057.000000
m5node_001119->GCA_047323305.1	horizontal	m5node_001119	GCA_047323305.1	70.000000	71.000000	1056.000000	1056.000000
m5node_001119->GCA_047323415.1	horizontal	m5node_001119	GCA_047323415.1	70.000000	71.000000	1057.000000	1057.000000
m5node_001120.vertical	vertical	m5node_001120		68.000000	68.000000	1059.500000	1062.000000
m5node_001120->m5node_001121	horizontal	m5node_001120	m5node_001121	68.000000	69.000000	1059.500000	1059.500000
m5node_001120->GCA_053470565.1	horizontal	m5node_001120	GCA_053470565.1	68.000000	69.000000	1062.000000	1062.000000
m5node_001121.vertical	vertical	m5node_001121		69.000000	69.000000	1058.500000	1060.500000
m5node_001121->m5node_001122	horizontal	m5node_001121	m5node_001122	69.000000	70.000000	1058.500000	1058.500000
m5node_001121->m5node_001123	horizontal	m5node_001121	m5node_001123	69.000000	70.000000	1060.500000	1060.500000
m5node_001122.vertical	vertical	m5node_001122		70.000000	70.000000	1058.000000	1059.000000
m5node_001122->GCA_047323605.1	horizontal	m5node_001122	GCA_047323605.1	70.000000	71.000000	1058.000000	1058.000000
m5node_001122->GCA_050975785.1	horizontal	m5node_001122	GCA_050975785.1	70.000000	71.000000	1059.000000	1059.000000
m5node_001123.vertical	vertical	m5node_001123		70.000000	70.000000	1060.000000	1061.000000
m5node_001123->GCA_050977745.1	horizontal	m5node_001123	GCA_050977745.1	70.000000	71.000000	1060.000000	1060.000000
m5node_001123->GCA_053472125.1	horizontal	m5node_001123	GCA_053472125.1	70.000000	71.000000	1061.000000	1061.000000
m5node_001124.vertical	vertical	m5node_001124		67.000000	67.000000	1086.455811	1107.269531
m5node_001124->m5node_001125	horizontal	m5node_001124	m5node_001125	67.000000	68.000000	1086.455811	1086.455811
m5node_001124->m5node_001158	horizontal	m5node_001124	m5node_001158	67.000000	68.000000	1107.269531	1107.269531
m5node_001125.vertical	vertical	m5node_001125		68.000000	68.000000	1079.849121	1093.062500
m5node_001125->m5node_001126	horizontal	m5node_001125	m5node_001126	68.000000	69.000000	1079.849121	1079.849121
m5node_001125->m5node_001154	horizontal	m5node_001125	m5node_001154	68.000000	69.000000	1093.062500	1093.062500
m5node_001126.vertical	vertical	m5node_001126		69.000000	69.000000	1074.260742	1085.437500
m5node_001126->m5node_001127	horizontal	m5node_001126	m5node_001127	69.000000	70.000000	1074.260742	1074.260742
m5node_001126->m5node_001145	horizontal	m5node_001126	m5node_001145	69.000000	70.000000	1085.437500	1085.437500
m5node_001127.vertical	vertical	m5node_001127		70.000000	70.000000	1068.396484	1080.125000
m5node_001127->m5node_001128	horizontal	m5node_001127	m5node_001128	70.000000	71.000000	1068.396484	1068.396484
m5node_001127->m5node_001142	horizontal	m5node_001127	m5node_001142	70.000000	71.000000	1080.125000	1080.125000
m5node_001128.vertical	vertical	m5node_001128		71.000000	71.000000	1063.500000	1073.292969
m5node_001128->m5node_001129	horizontal	m5node_001128	m5node_001129	71.000000	72.000000	1063.500000	1063.500000
m5node_001128->m5node_001130	horizontal	m5node_001128	m5node_001130	71.000000	72.000000	1073.292969	1073.292969
m5node_001129.vertical	vertical	m5node_001129		72.000000	72.000000	1063.000000	1064.000000
m5node_001129->GCA_046736165.1	horizontal	m5node_001129	GCA_046736165.1	72.000000	73.000000	1063.000000	1063.000000
m5node_001129->GCA_046895385.1	horizontal	m5node_001129	GCA_046895385.1	72.000000	73.000000	1064.000000	1064.000000
m5node_001130.vertical	vertical	m5node_001130		72.000000	72.000000	1069.585938	1077.000000
m5node_001130->m5node_001131	horizontal	m5node_001130	m5node_001131	72.000000	73.000000	1069.585938	1069.585938
m5node_001130->GCA_047323575.1	horizontal	m5node_001130	GCA_047323575.1	72.000000	73.000000	1077.000000	1077.000000
m5node_001131.vertical	vertical	m5node_001131		73.000000	73.000000	1065.000000	1074.171875
m5node_001131->GCA_047323445.1	horizontal	m5node_001131	GCA_047323445.1	73.000000	74.000000	1065.000000	1065.000000
m5node_001131->m5node_001132	horizontal	m5node_001131	m5node_001132	73.000000	74.000000	1074.171875	1074.171875
m5node_001132.vertical	vertical	m5node_001132		74.000000	74.000000	1072.843750	1075.500000
m5node_001132->m5node_001133	horizontal	m5node_001132	m5node_001133	74.000000	75.000000	1072.843750	1072.843750
m5node_001132->m5node_001141	horizontal	m5node_001132	m5node_001141	74.000000	75.000000	1075.500000	1075.500000
m5node_001133.vertical	vertical	m5node_001133		75.000000	75.000000	1071.687500	1074.000000
m5node_001133->m5node_001134	horizontal	m5node_001133	m5node_001134	75.000000	76.000000	1071.687500	1071.687500
m5node_001133->GCA_053473525.1	horizontal	m5node_001133	GCA_053473525.1	75.000000	76.000000	1074.000000	1074.000000
m5node_001134.vertical	vertical	m5node_001134		76.000000	76.000000	1070.375000	1073.000000
m5node_001134->m5node_001135	horizontal	m5node_001134	m5node_001135	76.000000	77.000000	1070.375000	1070.375000
m5node_001134->GCA_047323845.1	horizontal	m5node_001134	GCA_047323845.1	76.000000	77.000000	1073.000000	1073.000000
m5node_001135.vertical	vertical	m5node_001135		77.000000	77.000000	1068.750000	1072.000000
m5node_001135->m5node_001136	horizontal	m5node_001135	m5node_001136	77.000000	78.000000	1068.750000	1068.750000
m5node_001135->GCA_053473565.1	horizontal	m5node_001135	GCA_053473565.1	77.000000	78.000000	1072.000000	1072.000000
m5node_001136.vertical	vertical	m5node_001136		78.000000	78.000000	1067.250000	1070.250000
m5node_001136->m5node_001137	horizontal	m5node_001136	m5node_001137	78.000000	79.000000	1067.250000	1067.250000
m5node_001136->m5node_001139	horizontal	m5node_001136	m5node_001139	78.000000	79.000000	1070.250000	1070.250000
m5node_001137.vertical	vertical	m5node_001137		79.000000	79.000000	1066.500000	1068.000000
m5node_001137->m5node_001138	horizontal	m5node_001137	m5node_001138	79.000000	80.000000	1066.500000	1066.500000
m5node_001137->GCA_053473105.1	horizontal	m5node_001137	GCA_053473105.1	79.000000	80.000000	1068.000000	1068.000000
m5node_001138.vertical	vertical	m5node_001138		80.000000	80.000000	1066.000000	1067.000000
m5node_001138->GCA_047323475.1	horizontal	m5node_001138	GCA_047323475.1	80.000000	81.000000	1066.000000	1066.000000
m5node_001138->GCA_047323485.1	horizontal	m5node_001138	GCA_047323485.1	80.000000	81.000000	1067.000000	1067.000000
m5node_001139.vertical	vertical	m5node_001139		79.000000	79.000000	1069.500000	1071.000000
m5node_001139->m5node_001140	horizontal	m5node_001139	m5node_001140	79.000000	80.000000	1069.500000	1069.500000
m5node_001139->GCA_053473485.1	horizontal	m5node_001139	GCA_053473485.1	79.000000	80.000000	1071.000000	1071.000000
m5node_001140.vertical	vertical	m5node_001140		80.000000	80.000000	1069.000000	1070.000000
m5node_001140->GCA_047323835.1	horizontal	m5node_001140	GCA_047323835.1	80.000000	81.000000	1069.000000	1069.000000
m5node_001140->GCA_055385365.1	horizontal	m5node_001140	GCA_055385365.1	80.000000	81.000000	1070.000000	1070.000000
m5node_001141.vertical	vertical	m5node_001141		75.000000	75.000000	1075.000000	1076.000000
m5node_001141->GCA_050977785.1	horizontal	m5node_001141	GCA_050977785.1	75.000000	76.000000	1075.000000	1075.000000
m5node_001141->GCA_053472485.1	horizontal	m5node_001141	GCA_053472485.1	75.000000	76.000000	1076.000000	1076.000000
m5node_001142.vertical	vertical	m5node_001142		71.000000	71.000000	1079.250000	1081.000000
m5node_001142->m5node_001143	horizontal	m5node_001142	m5node_001143	71.000000	72.000000	1079.250000	1079.250000
m5node_001142->GCA_053470445.1	horizontal	m5node_001142	GCA_053470445.1	71.000000	72.000000	1081.000000	1081.000000
m5node_001143.vertical	vertical	m5node_001143		72.000000	72.000000	1078.500000	1080.000000
m5node_001143->m5node_001144	horizontal	m5node_001143	m5node_001144	72.000000	73.000000	1078.500000	1078.500000
m5node_001143->GCA_053471785.1	horizontal	m5node_001143	GCA_053471785.1	72.000000	73.000000	1080.000000	1080.000000
m5node_001144.vertical	vertical	m5node_001144		73.000000	73.000000	1078.000000	1079.000000
m5node_001144->GCA_047323335.1	horizontal	m5node_001144	GCA_047323335.1	73.000000	74.000000	1078.000000	1078.000000
m5node_001144->GCA_047323355.1	horizontal	m5node_001144	GCA_047323355.1	73.000000	74.000000	1079.000000	1079.000000
m5node_001145.vertical	vertical	m5node_001145		70.000000	70.000000	1082.875000	1088.000000
m5node_001145->m5node_001146	horizontal	m5node_001145	m5node_001146	70.000000	71.000000	1082.875000	1082.875000
m5node_001145->m5node_001149	horizontal	m5node_001145	m5node_001149	70.000000	71.000000	1088.000000	1088.000000
m5node_001146.vertical	vertical	m5node_001146		71.000000	71.000000	1082.000000	1083.750000
m5node_001146->GCA_047323345.1	horizontal	m5node_001146	GCA_047323345.1	71.000000	72.000000	1082.000000	1082.000000
m5node_001146->m5node_001147	horizontal	m5node_001146	m5node_001147	71.000000	72.000000	1083.750000	1083.750000
m5node_001147.vertical	vertical	m5node_001147		72.000000	72.000000	1083.000000	1084.500000
m5node_001147->GCA_050942115.1	horizontal	m5node_001147	GCA_050942115.1	72.000000	73.000000	1083.000000	1083.000000
m5node_001147->m5node_001148	horizontal	m5node_001147	m5node_001148	72.000000	73.000000	1084.500000	1084.500000
m5node_001148.vertical	vertical	m5node_001148		73.000000	73.000000	1084.000000	1085.000000
m5node_001148->GCA_050942125.1	horizontal	m5node_001148	GCA_050942125.1	73.000000	74.000000	1084.000000	1084.000000
m5node_001148->GCA_050942135.1	horizontal	m5node_001148	GCA_050942135.1	73.000000	74.000000	1085.000000	1085.000000
m5node_001149.vertical	vertical	m5node_001149		71.000000	71.000000	1086.500000	1089.500000
m5node_001149->m5node_001150	horizontal	m5node_001149	m5node_001150	71.000000	72.000000	1086.500000	1086.500000
m5node_001149->m5node_001151	horizontal	m5node_001149	m5node_001151	71.000000	72.000000	1089.500000	1089.500000
m5node_001150.vertical	vertical	m5node_001150		72.000000	72.000000	1086.000000	1087.000000
m5node_001150->GCA_050972685.1	horizontal	m5node_001150	GCA_050972685.1	72.000000	73.000000	1086.000000	1086.000000
m5node_001150->GCA_050974365.1	horizontal	m5node_001150	GCA_050974365.1	72.000000	73.000000	1087.000000	1087.000000
m5node_001151.vertical	vertical	m5node_001151		72.000000	72.000000	1088.500000	1090.500000
m5node_001151->m5node_001152	horizontal	m5node_001151	m5node_001152	72.000000	73.000000	1088.500000	1088.500000
m5node_001151->m5node_001153	horizontal	m5node_001151	m5node_001153	72.000000	73.000000	1090.500000	1090.500000
m5node_001152.vertical	vertical	m5node_001152		73.000000	73.000000	1088.000000	1089.000000
m5node_001152->GCA_050981405.1	horizontal	m5node_001152	GCA_050981405.1	73.000000	74.000000	1088.000000	1088.000000
m5node_001152->GCA_054656175.1	horizontal	m5node_001152	GCA_054656175.1	73.000000	74.000000	1089.000000	1089.000000
m5node_001153.vertical	vertical	m5node_001153		73.000000	73.000000	1090.000000	1091.000000
m5node_001153->GCA_054655855.1	horizontal	m5node_001153	GCA_054655855.1	73.000000	74.000000	1090.000000	1090.000000
m5node_001153->GCA_054656515.1	horizontal	m5node_001153	GCA_054656515.1	73.000000	74.000000	1091.000000	1091.000000
m5node_001154.vertical	vertical	m5node_001154		69.000000	69.000000	1092.000000	1094.125000
m5node_001154->GCA_047323455.1	horizontal	m5node_001154	GCA_047323455.1	69.000000	70.000000	1092.000000	1092.000000
m5node_001154->m5node_001155	horizontal	m5node_001154	m5node_001155	69.000000	70.000000	1094.125000	1094.125000
m5node_001155.vertical	vertical	m5node_001155		70.000000	70.000000	1093.000000	1095.250000
m5node_001155->GCA_047323555.1	horizontal	m5node_001155	GCA_047323555.1	70.000000	71.000000	1093.000000	1093.000000
m5node_001155->m5node_001156	horizontal	m5node_001155	m5node_001156	70.000000	71.000000	1095.250000	1095.250000
m5node_001156.vertical	vertical	m5node_001156		71.000000	71.000000	1094.500000	1096.000000
m5node_001156->m5node_001157	horizontal	m5node_001156	m5node_001157	71.000000	72.000000	1094.500000	1094.500000
m5node_001156->GCA_053470665.1	horizontal	m5node_001156	GCA_053470665.1	71.000000	72.000000	1096.000000	1096.000000
m5node_001157.vertical	vertical	m5node_001157		72.000000	72.000000	1094.000000	1095.000000
m5node_001157->GCA_047324075.1	horizontal	m5node_001157	GCA_047324075.1	72.000000	73.000000	1094.000000	1094.000000
m5node_001157->GCA_053473585.1	horizontal	m5node_001157	GCA_053473585.1	72.000000	73.000000	1095.000000	1095.000000
m5node_001158.vertical	vertical	m5node_001158		68.000000	68.000000	1103.789062	1110.750000
m5node_001158->m5node_001159	horizontal	m5node_001158	m5node_001159	68.000000	69.000000	1103.789062	1103.789062
m5node_001158->m5node_001169	horizontal	m5node_001158	m5node_001169	68.000000	69.000000	1110.750000	1110.750000
m5node_001159.vertical	vertical	m5node_001159		69.000000	69.000000	1100.578125	1107.000000
m5node_001159->m5node_001160	horizontal	m5node_001159	m5node_001160	69.000000	70.000000	1100.578125	1100.578125
m5node_001159->GCA_055384595.1	horizontal	m5node_001159	GCA_055384595.1	69.000000	70.000000	1107.000000	1107.000000
m5node_001160.vertical	vertical	m5node_001160		70.000000	70.000000	1097.000000	1104.156250
m5node_001160->GCA_047323545.1	horizontal	m5node_001160	GCA_047323545.1	70.000000	71.000000	1097.000000	1097.000000
m5node_001160->m5node_001161	horizontal	m5node_001160	m5node_001161	70.000000	71.000000	1104.156250	1104.156250
m5node_001161.vertical	vertical	m5node_001161		71.000000	71.000000	1102.312500	1106.000000
m5node_001161->m5node_001162	horizontal	m5node_001161	m5node_001162	71.000000	72.000000	1102.312500	1102.312500
m5node_001161->GCA_050980685.1	horizontal	m5node_001161	GCA_050980685.1	71.000000	72.000000	1106.000000	1106.000000
m5node_001162.vertical	vertical	m5node_001162		72.000000	72.000000	1100.375000	1104.250000
m5node_001162->m5node_001163	horizontal	m5node_001162	m5node_001163	72.000000	73.000000	1100.375000	1100.375000
m5node_001162->m5node_001167	horizontal	m5node_001162	m5node_001167	72.000000	73.000000	1104.250000	1104.250000
m5node_001163.vertical	vertical	m5node_001163		73.000000	73.000000	1099.250000	1101.500000
m5node_001163->m5node_001164	horizontal	m5node_001163	m5node_001164	73.000000	74.000000	1099.250000	1099.250000
m5node_001163->m5node_001166	horizontal	m5node_001163	m5node_001166	73.000000	74.000000	1101.500000	1101.500000
m5node_001164.vertical	vertical	m5node_001164		74.000000	74.000000	1098.500000	1100.000000
m5node_001164->m5node_001165	horizontal	m5node_001164	m5node_001165	74.000000	75.000000	1098.500000	1098.500000
m5node_001164->GCA_050978285.1	horizontal	m5node_001164	GCA_050978285.1	74.000000	75.000000	1100.000000	1100.000000
m5node_001165.vertical	vertical	m5node_001165		75.000000	75.000000	1098.000000	1099.000000
m5node_001165->GCA_050977465.1	horizontal	m5node_001165	GCA_050977465.1	75.000000	76.000000	1098.000000	1098.000000
m5node_001165->GCA_053472325.1	horizontal	m5node_001165	GCA_053472325.1	75.000000	76.000000	1099.000000	1099.000000
m5node_001166.vertical	vertical	m5node_001166		74.000000	74.000000	1101.000000	1102.000000
m5node_001166->GCA_050977885.1	horizontal	m5node_001166	GCA_050977885.1	74.000000	75.000000	1101.000000	1101.000000
m5node_001166->GCA_053472365.1	horizontal	m5node_001166	GCA_053472365.1	74.000000	75.000000	1102.000000	1102.000000
m5node_001167.vertical	vertical	m5node_001167		73.000000	73.000000	1103.500000	1105.000000
m5node_001167->m5node_001168	horizontal	m5node_001167	m5node_001168	73.000000	74.000000	1103.500000	1103.500000
m5node_001167->GCA_053472745.1	horizontal	m5node_001167	GCA_053472745.1	73.000000	74.000000	1105.000000	1105.000000
m5node_001168.vertical	vertical	m5node_001168		74.000000	74.000000	1103.000000	1104.000000
m5node_001168->GCA_053470745.1	horizontal	m5node_001168	GCA_053470745.1	74.000000	75.000000	1103.000000	1103.000000
m5node_001168->GCA_053472705.1	horizontal	m5node_001168	GCA_053472705.1	74.000000	75.000000	1104.000000	1104.000000
m5node_001169.vertical	vertical	m5node_001169		69.000000	69.000000	1109.500000	1112.000000
m5node_001169->m5node_001170	horizontal	m5node_001169	m5node_001170	69.000000	70.000000	1109.500000	1109.500000
m5node_001169->GCA_050942235.1	horizontal	m5node_001169	GCA_050942235.1	69.000000	70.000000	1112.000000	1112.000000
m5node_001170.vertical	vertical	m5node_001170		70.000000	70.000000	1108.500000	1110.500000
m5node_001170->m5node_001171	horizontal	m5node_001170	m5node_001171	70.000000	71.000000	1108.500000	1108.500000
m5node_001170->m5node_001172	horizontal	m5node_001170	m5node_001172	70.000000	71.000000	1110.500000	1110.500000
m5node_001171.vertical	vertical	m5node_001171		71.000000	71.000000	1108.000000	1109.000000
m5node_001171->GCA_050942035.1	horizontal	m5node_001171	GCA_050942035.1	71.000000	72.000000	1108.000000	1108.000000
m5node_001171->GCA_050942055.1	horizontal	m5node_001171	GCA_050942055.1	71.000000	72.000000	1109.000000	1109.000000
m5node_001172.vertical	vertical	m5node_001172		71.000000	71.000000	1110.000000	1111.000000
m5node_001172->GCA_050942045.1	horizontal	m5node_001172	GCA_050942045.1	71.000000	72.000000	1110.000000	1110.000000
m5node_001172->GCA_050942065.1	horizontal	m5node_001172	GCA_050942065.1	71.000000	72.000000	1111.000000	1111.000000
m5node_001173.vertical	vertical	m5node_001173		64.000000	64.000000	1115.000000	1116.000000
m5node_001173->GCA_053470525.1	horizontal	m5node_001173	GCA_053470525.1	64.000000	65.000000	1115.000000	1115.000000
m5node_001173->GCA_053470605.1	horizontal	m5node_001173	GCA_053470605.1	64.000000	65.000000	1116.000000	1116.000000
m5node_001174.vertical	vertical	m5node_001174		62.000000	62.000000	1118.500000	1120.500000
m5node_001174->m5node_001175	horizontal	m5node_001174	m5node_001175	62.000000	63.000000	1118.500000	1118.500000
m5node_001174->m5node_001176	horizontal	m5node_001174	m5node_001176	62.000000	63.000000	1120.500000	1120.500000
m5node_001175.vertical	vertical	m5node_001175		63.000000	63.000000	1118.000000	1119.000000
m5node_001175->GCA_053471845.1	horizontal	m5node_001175	GCA_053471845.1	63.000000	64.000000	1118.000000	1118.000000
m5node_001175->GCA_053472045.1	horizontal	m5node_001175	GCA_053472045.1	63.000000	64.000000	1119.000000	1119.000000
m5node_001176.vertical	vertical	m5node_001176		63.000000	63.000000	1120.000000	1121.000000
m5node_001176->GCA_055385715.1	horizontal	m5node_001176	GCA_055385715.1	63.000000	64.000000	1120.000000	1120.000000
m5node_001176->GCA_055386935.1	horizontal	m5node_001176	GCA_055386935.1	63.000000	64.000000	1121.000000	1121.000000
m5node_001177.vertical	vertical	m5node_001177		58.000000	58.000000	1124.000000	1135.844238
m5node_001177->GCA_047323365.1	horizontal	m5node_001177	GCA_047323365.1	58.000000	59.000000	1124.000000	1124.000000
m5node_001177->m5node_001178	horizontal	m5node_001177	m5node_001178	58.000000	59.000000	1135.844238	1135.844238
m5node_001178.vertical	vertical	m5node_001178		59.000000	59.000000	1134.000977	1137.687500
m5node_001178->m5node_001179	horizontal	m5node_001178	m5node_001179	59.000000	60.000000	1134.000977	1134.000977
m5node_001178->m5node_001189	horizontal	m5node_001178	m5node_001189	59.000000	60.000000	1137.687500	1137.687500
m5node_001179.vertical	vertical	m5node_001179		60.000000	60.000000	1133.001953	1135.000000
m5node_001179->m5node_001180	horizontal	m5node_001179	m5node_001180	60.000000	61.000000	1133.001953	1133.001953
m5node_001179->GCA_053470485.1	horizontal	m5node_001179	GCA_053470485.1	60.000000	61.000000	1135.000000	1135.000000
m5node_001180.vertical	vertical	m5node_001180		61.000000	61.000000	1132.003906	1134.000000
m5node_001180->m5node_001181	horizontal	m5node_001180	m5node_001181	61.000000	62.000000	1132.003906	1132.003906
m5node_001180->GCA_053473745.1	horizontal	m5node_001180	GCA_053473745.1	61.000000	62.000000	1134.000000	1134.000000
m5node_001181.vertical	vertical	m5node_001181		62.000000	62.000000	1131.007812	1133.000000
m5node_001181->m5node_001182	horizontal	m5node_001181	m5node_001182	62.000000	63.000000	1131.007812	1131.007812
m5node_001181->GCA_053473045.1	horizontal	m5node_001181	GCA_053473045.1	62.000000	63.000000	1133.000000	1133.000000
m5node_001182.vertical	vertical	m5node_001182		63.000000	63.000000	1130.015625	1132.000000
m5node_001182->m5node_001183	horizontal	m5node_001182	m5node_001183	63.000000	64.000000	1130.015625	1130.015625
m5node_001182->GCA_053472425.1	horizontal	m5node_001182	GCA_053472425.1	63.000000	64.000000	1132.000000	1132.000000
m5node_001183.vertical	vertical	m5node_001183		64.000000	64.000000	1129.031250	1131.000000
m5node_001183->m5node_001184	horizontal	m5node_001183	m5node_001184	64.000000	65.000000	1129.031250	1129.031250
m5node_001183->GCA_053473005.1	horizontal	m5node_001183	GCA_053473005.1	64.000000	65.000000	1131.000000	1131.000000
m5node_001184.vertical	vertical	m5node_001184		65.000000	65.000000	1128.062500	1130.000000
m5node_001184->m5node_001185	horizontal	m5node_001184	m5node_001185	65.000000	66.000000	1128.062500	1128.062500
m5node_001184->GCA_053473445.1	horizontal	m5node_001184	GCA_053473445.1	65.000000	66.000000	1130.000000	1130.000000
m5node_001185.vertical	vertical	m5node_001185		66.000000	66.000000	1127.125000	1129.000000
m5node_001185->m5node_001186	horizontal	m5node_001185	m5node_001186	66.000000	67.000000	1127.125000	1127.125000
m5node_001185->GCA_053473845.1	horizontal	m5node_001185	GCA_053473845.1	66.000000	67.000000	1129.000000	1129.000000
m5node_001186.vertical	vertical	m5node_001186		67.000000	67.000000	1126.250000	1128.000000
m5node_001186->m5node_001187	horizontal	m5node_001186	m5node_001187	67.000000	68.000000	1126.250000	1126.250000
m5node_001186->GCA_053473425.1	horizontal	m5node_001186	GCA_053473425.1	67.000000	68.000000	1128.000000	1128.000000
m5node_001187.vertical	vertical	m5node_001187		68.000000	68.000000	1125.500000	1127.000000
m5node_001187->m5node_001188	horizontal	m5node_001187	m5node_001188	68.000000	69.000000	1125.500000	1125.500000
m5node_001187->GCA_053473205.1	horizontal	m5node_001187	GCA_053473205.1	68.000000	69.000000	1127.000000	1127.000000
m5node_001188.vertical	vertical	m5node_001188		69.000000	69.000000	1125.000000	1126.000000
m5node_001188->GCA_047323405.1	horizontal	m5node_001188	GCA_047323405.1	69.000000	70.000000	1125.000000	1125.000000
m5node_001188->GCA_053473605.1	horizontal	m5node_001188	GCA_053473605.1	69.000000	70.000000	1126.000000	1126.000000
m5node_001189.vertical	vertical	m5node_001189		60.000000	60.000000	1136.500000	1138.875000
m5node_001189->m5node_001190	horizontal	m5node_001189	m5node_001190	60.000000	61.000000	1136.500000	1136.500000
