node_id	parent_node_id	node_type	tip_label	x_cladogram	x_branch_length	y_order	branch_support	is_reference	is_fitch_origin	origin_id	n_tips_total	n_tips_disrupted	n_countries	origin_first_year	origin_last_year	dominant_prn_mechanism	origin_support_score	observed_prn_state	prn_mechanism_call	country_iso3	year	mlst_st	phylo_lineage
GCA_008818185.1	m5node_000791	tip	GCA_008818185.1	60.000000	0.000040	741.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
GCA_004009495.1	m5node_000790	tip	GCA_004009495.1	59.000000	0.000040	742.000000		False	False									disrupted	coding_disrupted_is481	USA	2013		
m5node_000796	m5node_000574	internal		57.000000	0.000040	823.355888	28	False	False														
m5node_000797	m5node_000796	internal		58.000000	0.000040	805.461777	41	False	False														
m5node_000798	m5node_000797	internal		59.000000	0.000040	777.461304	20	False	False														
m5node_000799	m5node_000798	internal		60.000000	0.000040	761.350342	22	False	False														
m5node_000800	m5node_000799	internal		61.000000	0.000040	751.353027	29	False	False														
m5node_000801	m5node_000800	internal		62.000000	0.000040	745.706055	31	False	False														
GCA_001605505.1	m5node_000801	tip	GCA_001605505.1	63.000000	0.000040	743.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
m5node_000802	m5node_000801	internal		63.000000	0.000040	748.412109	78	False	False														
m5node_000803	m5node_000802	internal		64.000000	0.000040	744.500000	100	False	False														
GCA_001985605.1	m5node_000803	tip	GCA_001985605.1	65.000000	0.000040	744.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
GCA_002859565.1	m5node_000803	tip	GCA_002859565.1	65.000000	0.000040	745.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
m5node_000804	m5node_000802	internal		64.000000	0.000040	752.324219	95	False	False														
m5node_000805	m5node_000804	internal		65.000000	0.000040	748.648438	73	False	False														
m5node_000806	m5node_000805	internal		66.000000	0.000040	746.500000	100	False	False														
GCA_001988795.1	m5node_000806	tip	GCA_001988795.1	67.000000	0.000040	746.000000		False	False									disrupted	coding_disrupted_is481	USA	2010		
GCA_004636065.1	m5node_000806	tip	GCA_004636065.1	67.000000	0.000040	747.000000		False	False									disrupted	coding_disrupted_is481	USA	2016		
m5node_000807	m5node_000805	internal		66.000000	0.000040	750.796875	100	False	False														
GCA_002859785.1	m5node_000807	tip	GCA_002859785.1	67.000000	0.000040	748.000000		False	False									disrupted	coding_disrupted_other	USA	2014		
m5node_000808	m5node_000807	internal		67.000000	0.000040	753.593750	100	False	False														
m5node_000809	m5node_000808	internal		68.000000	0.000040	752.187500	67	False	False														
m5node_000810	m5node_000809	internal		69.000000	0.000040	750.875000	92	False	False														
m5node_000811	m5node_000810	internal		70.000000	0.000040	749.750000	82	False	False														
GCA_008820485.1	m5node_000811	tip	GCA_008820485.1	71.000000	0.000040	749.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000812	m5node_000811	internal		71.000000	0.000040	750.500000	97	False	False														
GCA_008820625.1	m5node_000812	tip	GCA_008820625.1	72.000000	0.000040	750.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_050562925.1	m5node_000812	tip	GCA_050562925.1	72.000000	0.000040	751.000000		False	False									disrupted	coding_disrupted_is481	USA	2018		
GCA_008822765.1	m5node_000810	tip	GCA_008822765.1	70.000000	0.000040	752.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000813	m5node_000809	internal		69.000000	0.000040	753.500000	99	False	False														
GCA_050562955.1	m5node_000813	tip	GCA_050562955.1	70.000000	0.000040	753.000000		False	False									disrupted	coding_disrupted_other	USA	2018		
GCA_050562975.1	m5node_000813	tip	GCA_050562975.1	70.000000	0.000040	754.000000		False	False									disrupted	coding_disrupted_other	USA	2018		
GCA_013168335.1	m5node_000808	tip	GCA_013168335.1	68.000000	0.000040	755.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_004007095.1	m5node_000804	tip	GCA_004007095.1	65.000000	0.000040	756.000000		False	False									insufficient_data	uncertain_fragmented_assembly	USA	2013		
GCA_013168395.1	m5node_000800	tip	GCA_013168395.1	62.000000	0.000040	757.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000814	m5node_000799	internal		61.000000	0.000040	771.347656	44	False	False														
m5node_000815	m5node_000814	internal		62.000000	0.000040	769.695312	29	False	False														
m5node_000816	m5node_000815	internal		63.000000	0.000040	767.390625	100	False	False														
m5node_000817	m5node_000816	internal		64.000000	0.000040	763.781250	27	False	False														
m5node_000818	m5node_000817	internal		65.000000	0.000040	760.562500	38	False	False														
m5node_000819	m5node_000818	internal		66.000000	0.000040	759.125000	13	False	False														
GCA_001987995.1	m5node_000819	tip	GCA_001987995.1	67.000000	0.000040	758.000000		False	False									insufficient_data	uncertain_fragmented_assembly	USA	2014		
m5node_000820	m5node_000819	internal		67.000000	0.000040	760.250000	13	False	False														
m5node_000821	m5node_000820	internal		68.000000	0.000040	759.500000	19	False	False														
GCA_001989175.1	m5node_000821	tip	GCA_001989175.1	69.000000	0.000040	759.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_002442695.1	m5node_000821	tip	GCA_002442695.1	69.000000	0.000040	760.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_002442715.1	m5node_000820	tip	GCA_002442715.1	68.000000	0.000040	761.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_002018515.1	m5node_000818	tip	GCA_002018515.1	66.000000	0.000040	762.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
m5node_000822	m5node_000817	internal		65.000000	0.000040	767.000000	22	False	False														
m5node_000823	m5node_000822	internal		66.000000	0.000040	765.125000	44	False	False														
m5node_000824	m5node_000823	internal		67.000000	0.000040	764.250000	45	False	False														
m5node_000825	m5node_000824	internal		68.000000	0.000040	763.500000	50	False	False														
GCA_001988455.1	m5node_000825	tip	GCA_001988455.1	69.000000	0.000040	763.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_002442735.1	m5node_000825	tip	GCA_002442735.1	69.000000	0.000040	764.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_002442755.1	m5node_000824	tip	GCA_002442755.1	68.000000	0.000040	765.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_002442655.1	m5node_000823	tip	GCA_002442655.1	67.000000	0.000040	766.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
m5node_000826	m5node_000822	internal		66.000000	0.000040	768.875000	38	False	False														
m5node_000827	m5node_000826	internal		67.000000	0.000040	767.750000	99	False	False														
GCA_001988995.1	m5node_000827	tip	GCA_001988995.1	68.000000	0.000040	767.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
m5node_000828	m5node_000827	internal		68.000000	0.000040	768.500000	99	False	False														
GCA_002286355.1	m5node_000828	tip	GCA_002286355.1	69.000000	0.000040	768.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_002286375.1	m5node_000828	tip	GCA_002286375.1	69.000000	0.000040	769.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_001989135.1	m5node_000826	tip	GCA_001989135.1	67.000000	0.000040	770.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_002442635.1	m5node_000816	tip	GCA_002442635.1	64.000000	0.000040	771.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_050562875.1	m5node_000815	tip	GCA_050562875.1	63.000000	0.000040	772.000000		False	False									disrupted	coding_disrupted_other	USA	2018		
GCA_050562885.1	m5node_000814	tip	GCA_050562885.1	62.000000	0.000040	773.000000		False	False									disrupted	coding_disrupted_other	USA	2018		
m5node_000829	m5node_000798	internal		60.000000	0.000040	793.572266	52	False	False														
m5node_000830	m5node_000829	internal		61.000000	0.000040	782.835938	79	False	False														
m5node_000831	m5node_000830	internal		62.000000	0.000040	779.578125	100	False	False														
m5node_000832	m5node_000831	internal		63.000000	0.000040	778.156250	99	False	False														
m5node_000833	m5node_000832	internal		64.000000	0.000040	776.312500	23	False	False														
m5node_000834	m5node_000833	internal		65.000000	0.000040	774.500000	25	False	False														
GCA_001988535.1	m5node_000834	tip	GCA_001988535.1	66.000000	0.000040	774.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_050562335.1	m5node_000834	tip	GCA_050562335.1	66.000000	0.000040	775.000000		False	False									disrupted	coding_disrupted_is481	USA	2018		
m5node_000835	m5node_000833	internal		65.000000	0.000040	778.125000	96	False	False														
m5node_000836	m5node_000835	internal		66.000000	0.000040	777.250000	27	False	False														
m5node_000837	m5node_000836	internal		67.000000	0.000040	776.500000	100	False	False														
GCA_004635805.1	m5node_000837	tip	GCA_004635805.1	68.000000	0.000040	776.000000		False	False									disrupted	coding_disrupted_is481	USA	2016		
GCA_042465545.1	m5node_000837	tip	GCA_042465545.1	68.000000	0.000040	777.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_004635945.1	m5node_000836	tip	GCA_004635945.1	67.000000	0.000040	778.000000		False	False									disrupted	coding_disrupted_is481	USA	2016		
GCA_004635825.1	m5node_000835	tip	GCA_004635825.1	66.000000	0.000040	779.000000		False	False									disrupted	coding_disrupted_is481	USA	2016		
GCA_008810175.1	m5node_000832	tip	GCA_008810175.1	64.000000	0.000040	780.000000		False	False									disrupted	coding_disrupted_is481	USA	2016		
GCA_002068975.1	m5node_000831	tip	GCA_002068975.1	63.000000	0.000040	781.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
m5node_000838	m5node_000830	internal		62.000000	0.000040	786.093750	82	False	False														
m5node_000839	m5node_000838	internal		63.000000	0.000040	782.500000	84	False	False														
GCA_002859725.1	m5node_000839	tip	GCA_002859725.1	64.000000	0.000040	782.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
GCA_008822585.1	m5node_000839	tip	GCA_008822585.1	64.000000	0.000040	783.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000840	m5node_000838	internal		63.000000	0.000040	789.687500	99	False	False														
m5node_000841	m5node_000840	internal		64.000000	0.000040	787.312500	41	False	False														
m5node_000842	m5node_000841	internal		65.000000	0.000040	786.125000	29	False	False														
m5node_000843	m5node_000842	internal		66.000000	0.000040	785.250000	47	False	False														
m5node_000844	m5node_000843	internal		67.000000	0.000040	784.500000	50	False	False														
GCA_030253135.1	m5node_000844	tip	GCA_030253135.1	68.000000	0.000040	784.000000		False	False									insufficient_data	uncertain_fragmented_assembly	USA	2019		
GCA_030253375.1	m5node_000844	tip	GCA_030253375.1	68.000000	0.000040	785.000000		False	False									insufficient_data	uncertain_fragmented_assembly	USA	2019		
GCA_030253395.1	m5node_000843	tip	GCA_030253395.1	67.000000	0.000040	786.000000		False	False									insufficient_data	uncertain_fragmented_assembly	USA	2019		
GCA_030253195.1	m5node_000842	tip	GCA_030253195.1	66.000000	0.000040	787.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
m5node_000845	m5node_000841	internal		65.000000	0.000040	788.500000	54	False	False														
GCA_030253235.1	m5node_000845	tip	GCA_030253235.1	66.000000	0.000040	788.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_030253645.1	m5node_000845	tip	GCA_030253645.1	66.000000	0.000040	789.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
m5node_000846	m5node_000840	internal		64.000000	0.000040	792.062500	50	False	False														
m5node_000847	m5node_000846	internal		65.000000	0.000040	790.500000	46	False	False														
GCA_030253155.1	m5node_000847	tip	GCA_030253155.1	66.000000	0.000040	790.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_030253175.1	m5node_000847	tip	GCA_030253175.1	66.000000	0.000040	791.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
m5node_000848	m5node_000846	internal		65.000000	0.000040	793.625000	39	False	False														
m5node_000849	m5node_000848	internal		66.000000	0.000040	792.500000	15	False	False														
GCA_030253215.1	m5node_000849	tip	GCA_030253215.1	67.000000	0.000040	792.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_030253435.1	m5node_000849	tip	GCA_030253435.1	67.000000	0.000040	793.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
m5node_000850	m5node_000848	internal		66.000000	0.000040	794.750000	23	False	False														
GCA_030253295.1	m5node_000850	tip	GCA_030253295.1	67.000000	0.000040	794.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
m5node_000851	m5node_000850	internal		67.000000	0.000040	795.500000	36	False	False														
GCA_030253335.1	m5node_000851	tip	GCA_030253335.1	68.000000	0.000040	795.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_030253355.1	m5node_000851	tip	GCA_030253355.1	68.000000	0.000040	796.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
m5node_000852	m5node_000829	internal		61.000000	0.000040	804.308594	100	False	False														
m5node_000853	m5node_000852	internal		62.000000	0.000040	799.125000	100	False	False														
m5node_000854	m5node_000853	internal		63.000000	0.000040	797.750000	100	False	False														
GCA_008822265.1	m5node_000854	tip	GCA_008822265.1	64.000000	0.000040	797.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000855	m5node_000854	internal		64.000000	0.000040	798.500000	100	False	False														
GCA_008822285.1	m5node_000855	tip	GCA_008822285.1	65.000000	0.000040	798.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_008822305.1	m5node_000855	tip	GCA_008822305.1	65.000000	0.000040	799.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000856	m5node_000853	internal		63.000000	0.000040	800.500000	100	False	False														
GCA_030254305.1	m5node_000856	tip	GCA_030254305.1	64.000000	0.000040	800.000000		False	False									insufficient_data	uncertain_fragmented_assembly	USA	2019		
GCA_050562825.1	m5node_000856	tip	GCA_050562825.1	64.000000	0.000040	801.000000		False	False									disrupted	coding_disrupted_is481	USA	2018		
m5node_000857	m5node_000852	internal		62.000000	0.000040	809.492188	100	False	False														
m5node_000858	m5node_000857	internal		63.000000	0.000040	807.484375	50	False	False														
m5node_000859	m5node_000858	internal		64.000000	0.000040	805.468750	28	False	False														
m5node_000860	m5node_000859	internal		65.000000	0.000040	803.437500	20	False	False														
GCA_042465605.1	m5node_000860	tip	GCA_042465605.1	66.000000	0.000040	802.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
m5node_000861	m5node_000860	internal		66.000000	0.000040	804.875000	45	False	False														
m5node_000862	m5node_000861	internal		67.000000	0.000040	803.750000	51	False	False														
GCA_042465615.1	m5node_000862	tip	GCA_042465615.1	68.000000	0.000040	803.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
m5node_000863	m5node_000862	internal		68.000000	0.000040	804.500000	65	False	False														
GCA_042465635.1	m5node_000863	tip	GCA_042465635.1	69.000000	0.000040	804.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_050562775.1	m5node_000863	tip	GCA_050562775.1	69.000000	0.000040	805.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_050562525.1	m5node_000861	tip	GCA_050562525.1	67.000000	0.000040	806.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
m5node_000864	m5node_000859	internal		65.000000	0.000040	807.500000	19	False	False														
GCA_042465625.1	m5node_000864	tip	GCA_042465625.1	66.000000	0.000040	807.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_050562795.1	m5node_000864	tip	GCA_050562795.1	66.000000	0.000040	808.000000		False	False									disrupted	coding_disrupted_other	USA	2019		
m5node_000865	m5node_000858	internal		64.000000	0.000040	809.500000	32	False	False														
GCA_050562695.1	m5node_000865	tip	GCA_050562695.1	65.000000	0.000040	809.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_050562755.1	m5node_000865	tip	GCA_050562755.1	65.000000	0.000040	810.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
m5node_000866	m5node_000857	internal		63.000000	0.000040	811.500000	100	False	False														
GCA_050562585.1	m5node_000866	tip	GCA_050562585.1	64.000000	0.000040	811.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_050562735.1	m5node_000866	tip	GCA_050562735.1	64.000000	0.000040	812.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
m5node_000867	m5node_000797	internal		59.000000	0.000040	833.462250	21	False	False														
m5node_000868	m5node_000867	internal		60.000000	0.000040	829.487000	21	False	False														
m5node_000869	m5node_000868	internal		61.000000	0.000040	825.723999	26	False	False														
m5node_000870	m5node_000869	internal		62.000000	0.000040	820.947998	27	False	False														
m5node_000871	m5node_000870	internal		63.000000	0.000040	814.250000	54	False	False														
m5node_000872	m5node_000871	internal		64.000000	0.000040	813.500000	100	False	False														
GCA_001987355.1	m5node_000872	tip	GCA_001987355.1	65.000000	0.000040	813.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
GCA_030253885.1	m5node_000872	tip	GCA_030253885.1	65.000000	0.000040	814.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_001988895.1	m5node_000871	tip	GCA_001988895.1	64.000000	0.000040	815.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
m5node_000873	m5node_000870	internal		63.000000	0.000040	827.645996	27	False	False														
m5node_000874	m5node_000873	internal		64.000000	0.000040	826.291992	29	False	False														
m5node_000875	m5node_000874	internal		65.000000	0.000040	824.583984	29	False	False														
m5node_000876	m5node_000875	internal		66.000000	0.000040	822.167969	30	False	False														
m5node_000877	m5node_000876	internal		67.000000	0.000040	818.335938	42	False	False														
GCA_004009455.1	m5node_000877	tip	GCA_004009455.1	68.000000	0.000040	816.000000		False	False									disrupted	coding_disrupted_is481	USA	2012		
m5node_000878	m5node_000877	internal		68.000000	0.000040	820.671875	43	False	False														
m5node_000879	m5node_000878	internal		69.000000	0.000040	817.500000	99	False	False														
GCA_030254565.1	m5node_000879	tip	GCA_030254565.1	70.000000	0.000040	817.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_050562355.1	m5node_000879	tip	GCA_050562355.1	70.000000	0.000040	818.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
m5node_000880	m5node_000878	internal		69.000000	0.000040	823.843750	43	False	False														
m5node_000881	m5node_000880	internal		70.000000	0.000040	822.687500	28	False	False														
m5node_000882	m5node_000881	internal		71.000000	0.000040	821.375000	36	False	False														
m5node_000883	m5node_000882	internal		72.000000	0.000040	820.250000	35	False	False														
m5node_000884	m5node_000883	internal		73.000000	0.000040	819.500000	100	False	False														
GCA_042465485.1	m5node_000884	tip	GCA_042465485.1	74.000000	0.000040	819.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_050562905.1	m5node_000884	tip	GCA_050562905.1	74.000000	0.000040	820.000000		False	False									disrupted	coding_disrupted_is481	USA	2016		
GCA_050562655.1	m5node_000883	tip	GCA_050562655.1	73.000000	0.000040	821.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
m5node_000885	m5node_000882	internal		72.000000	0.000040	822.500000	48	False	False														
GCA_050562595.1	m5node_000885	tip	GCA_050562595.1	73.000000	0.000040	822.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_050562745.1	m5node_000885	tip	GCA_050562745.1	73.000000	0.000040	823.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_050562805.1	m5node_000881	tip	GCA_050562805.1	71.000000	0.000040	824.000000		False	False									disrupted	coding_disrupted_is481	USA	2018		
GCA_050562535.1	m5node_000880	tip	GCA_050562535.1	70.000000	0.000040	825.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_042465595.1	m5node_000876	tip	GCA_042465595.1	67.000000	0.000040	826.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_013168615.1	m5node_000875	tip	GCA_013168615.1	66.000000	0.000040	827.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
GCA_008818005.1	m5node_000874	tip	GCA_008818005.1	65.000000	0.000040	828.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
GCA_008815295.1	m5node_000873	tip	GCA_008815295.1	64.000000	0.000040	829.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
m5node_000886	m5node_000869	internal		62.000000	0.000040	830.500000	100	False	False														
GCA_004636085.1	m5node_000886	tip	GCA_004636085.1	63.000000	0.000040	830.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
GCA_004636225.1	m5node_000886	tip	GCA_004636225.1	63.000000	0.000040	831.000000		False	False									disrupted	coding_disrupted_is481	USA	2015		
m5node_000887	m5node_000868	internal		61.000000	0.000040	833.250000	100	False	False														
m5node_000888	m5node_000887	internal		62.000000	0.000040	832.500000	100	False	False														
GCA_042465245.1	m5node_000888	tip	GCA_042465245.1	63.000000	0.000040	832.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_042465315.1	m5node_000888	tip	GCA_042465315.1	63.000000	0.000040	833.000000		False	False									disrupted	coding_disrupted_is481	USA	2019		
GCA_050562505.1	m5node_000887	tip	GCA_050562505.1	62.000000	0.000040	834.000000		False	False									disrupted	coding_disrupted_other	USA	2019		
m5node_000889	m5node_000867	internal		60.000000	0.000040	837.437500	66	False	False														
m5node_000890	m5node_000889	internal		61.000000	0.000040	835.875000	99	False	False														
GCA_001988015.1	m5node_000890	tip	GCA_001988015.1	62.000000	0.000040	835.000000		False	False									insufficient_data	uncertain_fragmented_assembly	USA	2014		
m5node_000891	m5node_000890	internal		62.000000	0.000040	836.750000	100	False	False														
GCA_008820005.1	m5node_000891	tip	GCA_008820005.1	63.000000	0.000040	836.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
m5node_000892	m5node_000891	internal		63.000000	0.000040	837.500000	97	False	False														
GCA_008820145.1	m5node_000892	tip	GCA_008820145.1	64.000000	0.000040	837.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_008820285.1	m5node_000892	tip	GCA_008820285.1	64.000000	0.000040	838.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_002442775.1	m5node_000889	tip	GCA_002442775.1	61.000000	0.000040	839.000000		False	False									disrupted	coding_disrupted_is481	USA	2014		
m5node_000893	m5node_000796	internal		58.000000	0.000040	841.250000	99	False	False														
m5node_000894	m5node_000893	internal		59.000000	0.000040	840.500000	100	False	False														
GCA_008821565.1	m5node_000894	tip	GCA_008821565.1	60.000000	0.000040	840.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_013168435.1	m5node_000894	tip	GCA_013168435.1	60.000000	0.000040	841.000000		False	False									disrupted	coding_disrupted_is481	USA	2017		
GCA_050562675.1	m5node_000893	tip	GCA_050562675.1	59.000000	0.000040	842.000000		False	False									disrupted	coding_disrupted_is481	USA	2020		
GCA_001988735.1	m5node_000573	tip	GCA_001988735.1	56.000000	0.000040	843.000000		False	False									intact	intact	USA	2010		
m5node_000895	m5node_000572	internal		55.000000	0.000040	844.500000	40	False	False														
GCA_008816815.1	m5node_000895	tip	GCA_008816815.1	56.000000	0.000040	844.000000		False	False									intact	intact	USA	2015		
GCA_050360055.1	m5node_000895	tip	GCA_050360055.1	56.000000	0.000040	845.000000		False	False									intact	intact	USA	2012		
m5node_000896	m5node_000570	internal		53.000000	0.000040	847.875000	50	False	True	origin_0015	40	38	1	2011	2019	coding_disrupted_is481	0.950000						
m5node_000897	m5node_000896	internal		54.000000	0.000040	846.750000	100	False	False														
GCA_000479815.2	m5node_000897	tip	GCA_000479815.2	55.000000	0.000040	846.000000		False	False									intact	intact				
m5node_000898	m5node_000897	internal		55.000000	0.000040	847.500000	100	False	False														
GCA_030644645.1	m5node_000898	tip	GCA_030644645.1	56.000000	0.000040	847.000000		False	False									intact	intact	IND	2019		
GCA_052058455.1	m5node_000898	tip	GCA_052058455.1	56.000000	0.000040	848.000000		False	False									intact	intact	IND	2019		
GCA_000662295.1	m5node_000896	tip	GCA_000662295.1	54.000000	0.000060	849.000000		False	False									intact	intact				
GCA_004009335.1	m5node_000569	tip	GCA_004009335.1	52.000000	0.000040	850.000000		False	False									intact	intact	USA	2011		
m5node_000899	m5node_000568	internal		51.000000	0.000040	853.125000	100	False	False														
m5node_000900	m5node_000899	internal		52.000000	0.000040	852.250000	100	False	False														
m5node_000901	m5node_000900	internal		53.000000	0.000040	851.500000	100	False	False														
GCA_001605155.1	m5node_000901	tip	GCA_001605155.1	54.000000	0.000040	851.000000		False	False									intact	intact	USA	2010		
GCA_001605255.1	m5node_000901	tip	GCA_001605255.1	54.000000	0.000040	852.000000		False	False									intact	intact	USA	2010		
GCA_001986875.1	m5node_000900	tip	GCA_001986875.1	53.000000	0.000040	853.000000		False	False									intact	intact	USA	2012		
GCA_001988775.1	m5node_000899	tip	GCA_001988775.1	52.000000	0.000040	854.000000		False	False									intact	intact	USA	2009		
m5node_000902	m5node_000567	internal		50.000000	0.000040	860.667480	45	False	False														
m5node_000903	m5node_000902	internal		51.000000	0.000040	855.500000	100	False	False														
GCA_001605465.1	m5node_000903	tip	GCA_001605465.1	52.000000	0.000040	855.000000		False	False									intact	intact	USA	2012		
GCA_001985365.1	m5node_000903	tip	GCA_001985365.1	52.000000	0.000040	856.000000		False	False									intact	intact	USA	2011		
m5node_000904	m5node_000902	internal		51.000000	0.000040	865.834961	100	False	False														
m5node_000905	m5node_000904	internal		52.000000	0.000040	864.669922	100	False	False														
m5node_000906	m5node_000905	internal		53.000000	0.000040	863.339844	83	False	False														
m5node_000907	m5node_000906	internal		54.000000	0.000040	861.679688	82	False	False														
m5node_000908	m5node_000907	internal		55.000000	0.000040	859.359375	97	False	False														
GCA_004635625.1	m5node_000908	tip	GCA_004635625.1	56.000000	0.000040	857.000000		False	False									intact	intact	USA	2016		
m5node_000909	m5node_000908	internal		56.000000	0.000040	861.718750	98	False	False														
m5node_000910	m5node_000909	internal		57.000000	0.000040	860.437500	100	False	False														
m5node_000911	m5node_000910	internal		58.000000	0.000040	858.875000	99	False	False														
GCA_008822665.1	m5node_000911	tip	GCA_008822665.1	59.000000	0.000040	858.000000		False	False									intact	intact	USA	2017		
m5node_000912	m5node_000911	internal		59.000000	0.000040	859.750000	98	False	False														
GCA_008822685.1	m5node_000912	tip	GCA_008822685.1	60.000000	0.000040	859.000000		False	False									intact	intact	USA	2017		
m5node_000913	m5node_000912	internal		60.000000	0.000040	860.500000	99	False	False														
GCA_008822705.1	m5node_000913	tip	GCA_008822705.1	61.000000	0.000040	860.000000		False	False									intact	intact	USA	2017		
GCA_008822725.1	m5node_000913	tip	GCA_008822725.1	61.000000	0.000040	861.000000		False	False									intact	intact	USA	2017		
GCA_008822745.1	m5node_000910	tip	GCA_008822745.1	58.000000	0.000040	862.000000		False	False									intact	intact	USA	2017		
GCA_008822845.1	m5node_000909	tip	GCA_008822845.1	57.000000	0.000040	863.000000		False	False									intact	intact	USA	2016		
GCA_004635645.1	m5node_000907	tip	GCA_004635645.1	55.000000	0.000040	864.000000		False	False									intact	intact	USA	2016		
GCA_004635685.1	m5node_000906	tip	GCA_004635685.1	54.000000	0.000040	865.000000		False	False									intact	intact	USA	2016		
GCA_004635665.1	m5node_000905	tip	GCA_004635665.1	53.000000	0.000040	866.000000		False	False									intact	intact	USA	2016		
GCA_055380295.1	m5node_000904	tip	GCA_055380295.1	52.000000	0.000040	867.000000		False	False									intact	intact	JPN	2020		
GCA_001987055.1	m5node_000566	tip	GCA_001987055.1	49.000000	0.000040	868.000000		False	False									intact	intact	USA	2012		
m5node_000914	m5node_000565	internal		48.000000	0.000040	874.710938	100	False	False														
m5node_000915	m5node_000914	internal		49.000000	0.000040	869.500000	100	False	False														
GCA_001307665.1	m5node_000915	tip	GCA_001307665.1	50.000000	0.000040	869.000000		False	False									intact	intact	SWE	2009		
GCA_002270325.1	m5node_000915	tip	GCA_002270325.1	50.000000	0.000040	870.000000		False	False									intact	intact	AUS	2014		
