sample_id_canonical	biosample_accession	assembly_accession	sra_run_accession	country_iso3	year	mlst_st	phylo_lineage	prn_call_initial	prn_mechanism_call	prn_call_confidence	prn_event_id	prn_query_cov_pct	prn_best_single_cov_pct	prn_hsp_n	bp_category	insertion_subject_gap_bp	is_element_best_hit	is_element_best_hit_pident	is_element_best_hit_qcov	read_validation_status	read_validation_support	evidence_flags	notes	bioproject_accession	country	date_resolution	source_database	sequencing_tech	total_sequence_length	gc_percent	n_contigs	contig_n50	ena_run_accession	sra_sample_accession	ena_sample_accession	raw_reads_available	raw_read_run_count	raw_read_link_status	raw_read_link_source	duplicate_group_id	record_decision	analysis_cohort_id	analysis_cohort_name	phylogeny_manifest_type	phylogeny_selected_for_tree	ptxP_label	fim3_label	fhaB2400_5550_label	marker_23s_status	background_profile_id	background_display_label	published_lineage_label	published_sublineage_label	typing_source_tier	phylo_lineage_source	prn_interpretable	prn_disrupted	evidence_tier	rescued_prn_call	country_program_target	prn_rescue_status	prn_rescue_source	has_reads	data_origin	culture_status	specimen_type	ct_or_dna_input	provenance_note
SAMN10298223	SAMN10298223	GCA_008822825.1	SRR9988812	USA	2017			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN10298224	SAMN10298224	GCA_008822785.1	SRR9988741	USA	2017			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN10298225	SAMN10298225	GCA_008822805.1	SRR9988738	USA	2017			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN10457989	SAMN10457989	GCA_003860305.1		IND	2017			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA506314	India	year	SOURCE_DATABASE_GENBANK	IonTorrent; Oxford Nanopore MiniION	4126211	67.5	1	4126211				false	0	unresolved_no_read_runs_found	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000681	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low			not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN10457990	SAMN10457990	GCA_003855595.1		IND	2017			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA506315	India	year	SOURCE_DATABASE_GENBANK	IonTorrent; Oxford Nanopore MiniION	4104911	67.5	1	4104911				false	0	unresolved_no_read_runs_found	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000680	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low			not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN10525643	SAMN10525643	GCA_004102005.1	SRR8689258	IND	1977			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA508597	India	year	SOURCE_DATABASE_GENBANK	Illumina MiSeq	3847610	68	264	20914		SRS4457872		true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000748	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low			not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN10739864	SAMN10739864	GCA_004794255.1		GBR				intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA514965	United Kingdom	missing	SOURCE_DATABASE_GENBANK	Illumina MiSeq	4086189	67.5	2	3329304				false	0	unresolved_no_read_runs_found	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000869	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low			not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN10739865	SAMN10739865	GCA_004794295.1		JPN				intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA514965	Japan	missing	SOURCE_DATABASE_GENBANK	Illumina MiSeq	4086189	67.5	1	4086189				false	0	unresolved_no_read_runs_found	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_000870	retain_representative	A	global_historical_phylogeny	balanced	true											True	False	assembly_low			not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11295233	SAMN11295233	GCA_008330005.1		CHN	2014			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		China																															True	False	assembly_low		chn_ap_mixed	not_applicable		False	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539630	SAMN11539630	GCA_050563135.1	SRR9002921	USA	2018			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539639	SAMN11539639	GCA_050563175.1	SRR9002914	USA	2018			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539644	SAMN11539644	GCA_050563145.1	SRR9002815	USA	2018			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539649	SAMN11539649	GCA_050563155.1	SRR9002822	USA	2018			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539654	SAMN11539654	GCA_050563105.1	SRR9002886	USA	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539659	SAMN11539659	GCA_050563115.1	SRR9002881	USA	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539664	SAMN11539664	GCA_050563075.1	SRR9002907	USA	2018			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539669	SAMN11539669	GCA_050563125.1	SRR9002902	USA	2018			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier	PRJNA279196	USA	year	SOURCE_DATABASE_GENBANK	PacBio Sequel II; Illumina MiSeq	4112705	67.5	1	4112705		SRS4714405		true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_001575	retain_unique	A	global_historical_phylogeny	balanced	true											True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539675	SAMN11539675	GCA_050563095.1	SRR10250495;SRR9002877	USA	2018			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539676	SAMN11539676	GCA_027271095.1	SRR10250494;SRR9002880	USA	2018			disrupted_multi_hsp	coding_disrupted_is481	rule_medium	prn_evt_coding_disrupted_is481__is481__gap1042	100.00	58.47	2	insertion_like	1042	IS481	86.28	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;moderate_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539677	SAMN11539677	GCA_050563085.1	SRR10250484;SRR9002879	USA	2018			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539678	SAMN11539678	GCA_050563065.1	SRR10250483;SRR9002872	USA	2018			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539679	SAMN11539679	GCA_050563035.1	SRR10250482;SRR9002871	USA	2018			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539680	SAMN11539680	GCA_050563055.1	SRR10250481;SRR9002895	USA	2018			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539681	SAMN11539681	GCA_050562995.1	SRR9002896	USA	2018			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1042	100.00	58.47	2	insertion_like	1042	IS481	95.49	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539686	SAMN11539686	GCA_027271135.1	SRR9002897	USA	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539691	SAMN11539691	GCA_027271115.1	SRR9002836	USA	2018			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539696	SAMN11539696	GCA_050563045.1	SRR9002839	USA	2018			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539701	SAMN11539701	GCA_050563025.1	SRR9002867	USA	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539702	SAMN11539702	GCA_050563005.1	SRR9002868	USA	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539703	SAMN11539703	GCA_050562965.1	SRR9002869	USA	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539704	SAMN11539704	GCA_050563015.1	SRR9002870	USA	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539705	SAMN11539705	GCA_050562985.1	SRR9002863	USA	2018			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539725	SAMN11539725	GCA_050562975.1	SRR9002849	USA	2018			disrupted_multi_hsp	coding_disrupted_other	rule_medium	prn_evt_other_disruption__insertion_like__gap1040	100.00	58.47	2	insertion_like	1040	IS481	61.92	100.00	not_run	not_evaluated	bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;no_supported_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539730	SAMN11539730	GCA_050562955.1	SRR9002920	USA	2018			disrupted_multi_hsp	coding_disrupted_other	rule_medium	prn_evt_other_disruption__insertion_like__gap1042	100.00	58.47	2	insertion_like	1042	IS481	71.59	100.00	not_run	not_evaluated	bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;no_supported_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539731	SAMN11539731	GCA_050562925.1	SRR9002919	USA	2018			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.81	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11539735	SAMN11539735	GCA_050562945.1	SRR9002915	USA	2018			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1042	100.00	58.47	2	insertion_like	1042	IS481	95.49	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11821629	SAMN11821629	GCA_013168675.1	SRR9123572	USA	1993			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier	PRJNA279196	USA	year	SOURCE_DATABASE_GENBANK	PacBio RSII; Illumina MiSeq	4181656	67.5	1	4181656		SRS4819163		true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_001051	retain_unique	A	global_historical_phylogeny	balanced	true											True	False	assembly_low		usa_wp_only	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11821631	SAMN11821631	GCA_013168655.1	SRR9123574	USA	2002			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11821748	SAMN11821748	GCA_050360055.1	SRR9123519	USA	2012			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low	intact	usa_ap_prn_background	rescued_override	selected_country_curation_override	True	public_read_rescue	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11821785	SAMN11821785	GCA_050360035.1	SRR9123496	USA	2012			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low	intact	usa_ap_prn_background	rescued_override	selected_country_curation_override	True	public_read_rescue	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11821961	SAMN11821961	GCA_050359955.1	SRR9131313	USA	2012			disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	58.47	2	fragmented_contigs					not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low	disrupted_multi_hsp	usa_ap_prn_background	rescued_override	selected_country_curation_override	True	public_read_rescue	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822226	SAMN11822226	GCA_013168635.1	SRR9118293	USA	2015			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822230	SAMN11822230	GCA_013168615.1	SRR9118269	USA	2015			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822239	SAMN11822239	GCA_013168595.1	SRR9118452	USA	2012			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov91	100.00	91.26	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822251	SAMN11822251	GCA_050595945.1	SRR9118377	USA	2016			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822256	SAMN11822256	GCA_050595955.1	SRR9118419	USA	2016			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822261	SAMN11822261	GCA_050562915.1	SRR9118311	USA	2016			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822264	SAMN11822264	GCA_050562935.1	SRR9118306	USA	2016			intact	intact	rule_high	prn_evt_intact	100.00	100.00	1						not_run	not_evaluated	prn_intact_call	confidence_is_pre_prn04_rule_tier		United States																															True	False	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822270	SAMN11822270	GCA_050562905.1	SRR9118342	USA	2016			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822278	SAMN11822278	GCA_050359875.1	SRR9131556	USA	2015			disrupted_multi_hsp	uncertain_fragmented_assembly	rule_low	prn_evt_fragmented_contigs	100.00	91.26	2	fragmented_contigs					not_run	not_evaluated	bp_fragmentation_signal;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier		United States																															True	True	assembly_low	disrupted_multi_hsp	usa_ap_prn_background	rescued_override	selected_country_curation_override	True	public_read_rescue	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822392	SAMN11822392	GCA_013168555.1	SRR9131605	USA	2017			disrupted_multi_hsp	coding_disrupted_inversion_or_rearrangement	rule_medium	prn_evt_rearrangement__within_contig__cov58	100.00	58.47	2	within_contig	0				not_run	not_evaluated	bp_opposite_strand_or_complex;bp_within_contig;disrupted_multi_hsp	confidence_is_pre_prn04_rule_tier	PRJNA279196	USA	year	SOURCE_DATABASE_GENBANK	PacBio RSII; Illumina MiSeq	4191912	67.5	1	4191912		SRS4825134		true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_001046	retain_unique	A	global_historical_phylogeny	balanced	true											True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
SAMN11822393	SAMN11822393	GCA_013168435.1	SRR9131607	USA	2017			disrupted_multi_hsp	coding_disrupted_is481	rule_high	prn_evt_coding_disrupted_is481__is481__gap1043	100.00	58.47	2	insertion_like	1043	IS481	99.71	100.00	not_run	not_evaluated	best_hit_is481;bp_insertion_like;disrupted_multi_hsp;gap_sequence_extracted;insertion_gap_ge_50bp;strong_is_hit	confidence_is_pre_prn04_rule_tier	PRJNA279196	USA	year	SOURCE_DATABASE_GENBANK	PacBio RSII; Illumina MiSeq	4285194	67.5	1	4285194		SRS4825131		true	1	linked	ENA read_run search by sample_accession; local NCBI Datasets JSONL sample_ids	dupgrp_001045	retain_unique	A	global_historical_phylogeny	balanced	true											True	True	assembly_low		usa_ap_prn_background	not_applicable		True	public_genome_assembly	not_reported_public_assembly	not_reported_public_assembly	not_reported_public_assembly	
