genome_fasta_path	marker	status	pident	qcov_pct	length	qlen	qstart	qend	sstart	send	bitscore	allele_len	allele_hash	error
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815295.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	577689	574657	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815295.1.fasta	fhaB	ok	99.99	100.00	10773	10773	1	10773	1784667	1795438	19420.00	10772	214cd959b341052962086ff6d9460835	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815295.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2203856	2202600	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815295.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218459	215664	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815295.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2834506	2832563	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815295.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2371676	2368929	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815575.1.fasta	bapC	ok	99.97	100.00	2987	2987	1	2987	3055446	3052461	5379.00	2986	78b68b6b29f66c30659d1bdc5016a9eb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815575.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	578919	575887	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815575.1.fasta	fhaB	ok	99.99	100.00	10773	10773	1	10773	1912518	1923289	19420.00	10772	214cd959b341052962086ff6d9460835	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815575.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2331708	2330452	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815575.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218460	215665	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815575.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2963405	2961462	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815575.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2499528	2496781	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815815.1.fasta	bapC	ok	99.97	100.00	2987	2987	1	2987	2876699	2873714	5379.00	2986	78b68b6b29f66c30659d1bdc5016a9eb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815815.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	577691	574659	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815815.1.fasta	fhaB	ok	99.99	100.00	10773	10773	1	10773	2289115	2278344	19420.00	10772	214cd959b341052962086ff6d9460835	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815815.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1866777	1868033	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815815.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218460	215665	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815815.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1239263	1241206	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815815.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1700006	1702753	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815735.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	2877752	2874766	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815735.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	577691	574659	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815735.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	2290165	2279393	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815735.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1867826	1869082	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815735.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218461	215666	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815735.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1239264	1241207	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815735.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1700006	1702753	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815875.1.fasta	bapC	ok	99.97	100.00	2987	2987	1	2987	2876703	2873718	5379.00	2986	78b68b6b29f66c30659d1bdc5016a9eb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815875.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	577690	574658	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815875.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	2289115	2278343	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815875.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1866776	1868032	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815875.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218459	215664	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815875.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1239262	1241205	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815875.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1700005	1702752	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815835.1.fasta	bapC	ok	99.97	100.00	2987	2987	1	2987	2877752	2874767	5379.00	2986	78b68b6b29f66c30659d1bdc5016a9eb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815835.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	577691	574659	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815835.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	2290166	2279394	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815835.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1867827	1869083	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815835.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218460	215665	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815835.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1240313	1242256	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815835.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1701056	1703803	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815855.1.fasta	bapC	ok	99.97	100.00	2987	2987	1	2987	2876700	2873715	5379.00	2986	78b68b6b29f66c30659d1bdc5016a9eb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815855.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	577690	574658	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815855.1.fasta	fhaB	ok	99.99	100.00	10773	10773	1	10773	2289113	2278342	19420.00	10772	214cd959b341052962086ff6d9460835	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815855.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1866775	1868031	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815855.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218459	215664	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815855.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1239262	1241205	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815855.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1700004	1702751	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815915.1.fasta	bapC	ok	99.97	100.00	2987	2987	1	2987	2876709	2873724	5379.00	2986	78b68b6b29f66c30659d1bdc5016a9eb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815915.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	579787	576755	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815915.1.fasta	fhaB	ok	99.99	100.00	10773	10773	1	10773	2289123	2278352	19420.00	10772	214cd959b341052962086ff6d9460835	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815915.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1868883	1870139	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815915.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	219508	216713	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815915.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1241369	1243312	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815915.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1702112	1704859	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815895.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	2876701	2873715	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815895.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	577690	574658	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815895.1.fasta	fhaB	ok	99.99	100.00	10773	10773	1	10773	2289113	2278342	19420.00	10772	214cd959b341052962086ff6d9460835	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815895.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1866776	1868032	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815895.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218459	215664	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815895.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1239263	1241206	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008815895.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1700006	1702753	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816075.1.fasta	bapC	ok	99.97	100.00	2987	2987	1	2987	2879559	2876574	5379.00	2986	78b68b6b29f66c30659d1bdc5016a9eb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816075.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	577691	574659	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816075.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1735578	1746350	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816075.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2156868	2155612	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816075.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218461	215666	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816075.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2787517	2785574	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816075.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2324687	2321940	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816255.1.fasta	bapC	ok	99.93	100.00	2987	2987	1	2987	2879562	2876578	5371.00	2985	932ffdc66ada4799078982f12fa5b385	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816255.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	579788	576756	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816255.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1737674	1748446	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816255.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2157921	2156665	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816255.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	219509	216714	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816255.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2787521	2785578	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816255.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2324691	2321944	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816375.1.fasta	bapC	ok	99.97	100.00	2987	2987	1	2987	2875641	2872656	5379.00	2986	78b68b6b29f66c30659d1bdc5016a9eb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816375.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	576644	573612	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816375.1.fasta	fhaB	ok	99.99	100.00	10773	10773	1	10773	2287005	2276234	19420.00	10772	214cd959b341052962086ff6d9460835	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816375.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1865716	1866972	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816375.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218462	215667	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816375.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1239251	1241194	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816375.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1698945	1701692	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816515.1.fasta	bapC	ok	99.97	100.00	2987	2987	1	2987	2881662	2878677	5379.00	2986	78b68b6b29f66c30659d1bdc5016a9eb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816515.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	579782	576750	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816515.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1823732	1834504	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816515.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2245021	2243765	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816515.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	219503	216708	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816515.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	1244228	1246171	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816515.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2410742	2407995	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816795.1.fasta	bapC	ok	99.97	100.00	2987	2987	1	2987	1178080	1181065	5379.00	2986	78b68b6b29f66c30659d1bdc5016a9eb	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816795.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	3475607	3478639	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816795.1.fasta	fhaB	ok	99.99	100.00	10773	10773	1	10773	1766715	1777487	19424.00	10773	e7436534243c76a042225ce9256a2236	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816795.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2185757	2184501	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816795.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218460	215665	5038.00	2796	41feedb0dd3721d9c08ba1065d96d987	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816795.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2812220	2810277	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816795.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2351478	2348731	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816675.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	2879558	2876572	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816675.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	577690	574658	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816675.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	1737673	1748445	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816675.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2156865	2155609	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816675.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218460	215665	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816675.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2787515	2785572	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816675.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	2324685	2321938	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816815.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	2875370	2872384	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816815.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	578724	575692	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816815.1.fasta	fhaB	ok	100.00	100.00	10773	10773	1	10773	2203831	2193059	19428.00	10773	da0478e047a411c37783a749fed0c19b	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816815.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	1783590	1784846	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816815.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218460	215665	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816815.1.fasta	tcfA	ok	100.00	100.00	1944	1944	1	1944	2783327	2781384	3507.00	1944	b1b993ebb886152c48b7223b5baf76d3	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816815.1.fasta	vag8	ok	100.00	100.00	2748	2748	1	2748	1616813	1619560	4956.00	2748	80797efcc4cedb4edc35a4be5005ccda	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816855.1.fasta	bapC	ok	100.00	100.00	2987	2987	1	2987	2877458	2874472	5387.00	2987	f82a4e3b3615dde67ca1ea91b590a21f	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816855.1.fasta	brkA	ok	100.00	100.00	3033	3033	1	3033	577701	574669	5470.00	3033	7f911efceef14a75e84a005631d3f241	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816855.1.fasta	fhaB	ok	99.99	100.00	10773	10773	1	10773	1736630	1747401	19420.00	10772	214cd959b341052962086ff6d9460835	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816855.1.fasta	phg	ok	100.00	100.00	1257	1257	1	1257	2155818	2154562	2268.00	1257	3bb3ca91169fe2ef4a978c896b99f0d9	
/home/ctm/pertussis/pertussis_gene/pertussis_data/bp_genomes_qc/assemblies/GCA_008816855.1.fasta	sphB1	ok	99.96	100.00	2796	2796	1	2796	218472	215677	5038.00	2796	c30d84eb01565c442cbea06994c3df30	
